"expID","subID","eye","targetCategory","targetID","quadrant","breakTime","flag","outlier","pairedID"
"Binary","24","Left","Upright",11,"Right",2.6477151,0,0,"A11"
"Binary","24","Left","Inverted",37,"Right",5.7100533,0,0,"B17"
"Binary","24","Left","Inverted",33,"Left",10.0470429,0,0,"B13"
"Binary","24","Left","Upright",6,"Right",7.7747359,0,0,"A06"
"Binary","24","Left","Upright",20,"Right",5.5660989,0,0,"A20"
"Binary","24","Left","Inverted",30,"Left",6.8418288,0,0,"B10"
"Binary","24","Left","Upright",12,"Right",4.7098564,0,0,"A12"
"Binary","24","Left","Inverted",37,"Left",10.1093346,0,0,"B17"
"Binary","24","Left","Inverted",36,"Left",15,1,NA,"B16"
"Binary","24","Left","Upright",17,"Left",8.7710261,0,0,"A17"
"Binary","24","Left","Upright",14,"Left",6.0454161,0,0,"A14"
"Binary","24","Left","Upright",2,"Left",5.8383185,0,0,"A02"
"Binary","24","Left","Upright",16,"Left",6.6759004,0,0,"A16"
"Binary","24","Left","Inverted",34,"Left",6.6970774,0,0,"B14"
"Binary","24","Left","Upright",19,"Left",5.5851678,0,0,"A19"
"Binary","24","Left","Upright",3,"Left",7.3968551,0,0,"A03"
"Binary","24","Left","Upright",8,"Right",5.7086694,0,0,"A08"
"Binary","24","Left","Upright",10,"Right",5.3260943,0,0,"A10"
"Binary","24","Left","Inverted",25,"Left",6.7403462,0,0,"B05"
"Gray","1","Left","Inverted",27,"Right",7.4981846,0,0,"B07"
"Gray","1","Left","Upright",20,"Left",5.9432108,0,0,"A20"
"Gray","1","Left","Inverted",29,"Right",5.1689625,0,0,"B09"
"Gray","1","Left","Upright",12,"Right",4.4898702,0,0,"A12"
"Gray","1","Left","Inverted",29,"Left",5.2404567,0,0,"B09"
"Gray","1","Left","Inverted",24,"Right",5.4519232,0,0,"B04"
"Gray","1","Left","Upright",7,"Right",11.8010266,0,1,"A07"
"Gray","1","Left","Inverted",21,"Right",4.0857692,0,0,"B01"
"Gray","1","Left","Upright",11,"Right",3.7635906,0,0,"A11"
"Gray","1","Left","Upright",4,"Right",4.1048766,0,0,"A04"
"Gray","1","Left","Inverted",37,"Right",5.8137958,0,0,"B17"
"Gray","1","Left","Upright",10,"Right",5.2820649,0,0,"A10"
"Gray","1","Left","Inverted",28,"Left",6.8580061,0,0,"B08"
"Gray","1","Left","Inverted",23,"Left",8.1180394,0,0,"B03"
"Gray","1","Left","Upright",15,"Right",5.5403974,0,0,"A15"
"Gray","1","Left","Inverted",22,"Right",6.8223262,0,0,"B02"
"Gray","1","Left","Inverted",37,"Left",7.3497874,0,0,"B17"
"Gray","1","Left","Inverted",33,"Right",5.534134,0,0,"B13"
"Gray","1","Left","Upright",16,"Left",4.5841165,0,0,"A16"
"Gray","1","Left","Inverted",31,"Left",5.0362702,0,0,"B11"
"Gray","1","Left","Upright",17,"Left",3.7767119,0,0,"A17"
"Gray","1","Left","Inverted",40,"Left",4.7439303,0,0,"B20"
"Gray","1","Left","Inverted",34,"Left",4.226042,0,0,"B14"
"Gray","1","Left","Inverted",36,"Left",3.483351,0,0,"B16"
"Gray","1","Left","Upright",18,"Left",3.0918768,0,0,"A18"
"Gray","1","Left","Upright",8,"Right",7.8069798,0,0,"A08"
"Gray","1","Left","Upright",10,"Left",3.6420861,0,0,"A10"
"Gray","1","Left","Upright",3,"Left",4.9380923,0,0,"A03"
"Gray","1","Left","Upright",12,"Left",3.4727309,0,0,"A12"
"Gray","1","Left","Inverted",30,"Right",7.4523911,0,0,"B10"
"Gray","1","Left","Upright",20,"Right",2.538044,0,0,"A20"
"Gray","1","Left","Upright",19,"Right",3.2482754,0,0,"A19"
"Gray","1","Left","Inverted",25,"Left",5.171454,0,0,"B05"
"Gray","1","Left","Inverted",32,"Right",5.1586052,0,0,"B12"
"Gray","1","Left","Upright",13,"Right",3.1451167,0,0,"A13"
"Gray","1","Left","Upright",6,"Left",8.5400448,0,0,"A06"
"Gray","1","Left","Inverted",21,"Left",4.3955371,0,0,"B01"
"Gray","1","Left","Inverted",40,"Right",3.7131312,0,0,"B20"
"Gray","1","Left","Inverted",33,"Left",3.4574552,0,0,"B13"
"Gray","1","Left","Upright",9,"Left",3.6202729,0,0,"A09"
"Gray","1","Left","Upright",7,"Left",6.6466397,0,0,"A07"
"Gray","1","Left","Inverted",26,"Right",5.9471147,0,0,"B06"
"Gray","1","Left","Upright",16,"Right",5.6204955,0,0,"A16"
"Gray","1","Left","Upright",4,"Left",4.1566417,0,0,"A04"
"Gray","1","Left","Inverted",23,"Right",4.9740995,0,0,"B03"
"Gray","1","Left","Inverted",24,"Left",4.5302678,0,0,"B04"
"Gray","1","Left","Upright",1,"Left",2.66358,0,0,"A01"
"Gray","1","Left","Upright",14,"Right",3.330066,0,0,"A14"
"Gray","1","Left","Upright",15,"Left",6.3401919,0,0,"A15"
"Gray","1","Left","Inverted",30,"Left",4.1991461,0,0,"B10"
"Gray","1","Left","Inverted",36,"Right",4.1570836,0,0,"B16"
"Gray","1","Left","Inverted",25,"Right",4.1319553,0,0,"B05"
"Gray","1","Left","Upright",8,"Left",3.4383298,0,0,"A08"
"Gray","1","Left","Upright",9,"Right",3.4204773,0,0,"A09"
"Gray","1","Left","Upright",2,"Left",6.1836987,0,0,"A02"
"Gray","1","Left","Upright",5,"Right",4.0653753,0,0,"A05"
"Gray","1","Left","Inverted",32,"Left",3.97061,0,0,"B12"
"Gray","1","Left","Inverted",38,"Left",6.1891236,0,0,"B18"
"Gray","1","Left","Inverted",27,"Left",4.1089418,0,0,"B07"
"Gray","1","Left","Upright",6,"Right",4.7506945,0,0,"A06"
"Gray","1","Left","Upright",2,"Right",3.3832357,0,0,"A02"
"Gray","1","Left","Inverted",39,"Left",6.0588643,0,0,"B19"
"Gray","1","Left","Upright",1,"Right",4.2089463,0,0,"A01"
"Gray","1","Left","Inverted",35,"Right",5.347805,0,0,"B15"
"Gray","1","Left","Upright",5,"Left",4.6319905,0,0,"A05"
"Gray","1","Left","Upright",19,"Left",5.3485404,0,0,"A19"
"Gray","1","Left","Inverted",39,"Right",5.4203656,0,0,"B19"
"Gray","1","Left","Upright",3,"Right",3.3371925,0,0,"A03"
"Gray","1","Left","Inverted",34,"Right",4.0575641,0,0,"B14"
"Gray","1","Left","Inverted",28,"Right",7.3326707,0,0,"B08"
"Gray","1","Left","Inverted",31,"Right",2.6833669,0,0,"B11"
"Gray","1","Left","Inverted",38,"Right",4.0358558,0,0,"B18"
"Gray","1","Left","Inverted",35,"Left",3.3990229,0,0,"B15"
"Gray","1","Left","Upright",13,"Left",3.0323514,0,0,"A13"
"Gray","1","Left","Upright",17,"Right",3.3594386,0,0,"A17"
"Gray","1","Left","Upright",18,"Right",4.6092972,0,0,"A18"
"Gray","1","Left","Inverted",22,"Left",4.6371291,0,0,"B02"
"Gray","1","Left","Upright",14,"Left",3.2262363,0,0,"A14"
"Gray","1","Left","Upright",11,"Left",3.7896872,0,0,"A11"
"Gray","1","Left","Inverted",26,"Left",4.9857504,0,0,"B06"
"Gray","2","Left","Upright",4,"Right",2.4632853,0,0,"A04"
"Gray","2","Left","Upright",13,"Right",3.4666421,0,0,"A13"
"Gray","2","Left","Inverted",36,"Right",10.5049474,0,1,"B16"
"Gray","2","Left","Upright",14,"Left",3.1450147,0,0,"A14"
"Gray","2","Left","Inverted",32,"Right",4.650522,0,0,"B12"
"Gray","2","Left","Inverted",35,"Left",4.223242,0,0,"B15"
"Gray","2","Left","Upright",17,"Left",2.0939858,0,0,"A17"
"Gray","2","Left","Upright",20,"Right",2.9331443,0,0,"A20"
"Gray","2","Left","Upright",1,"Left",2.8508489,0,0,"A01"
"Gray","2","Left","Inverted",28,"Left",5.5975826,0,0,"B08"
"Gray","2","Left","Inverted",27,"Left",4.8651448,0,0,"B07"
"Gray","2","Left","Upright",5,"Right",3.7316242,0,0,"A05"
"Gray","2","Left","Upright",13,"Left",3.549535,0,0,"A13"
"Gray","2","Left","Inverted",25,"Left",8.0427798,0,0,"B05"
"Gray","2","Left","Inverted",30,"Right",8.5635186,0,0,"B10"
"Gray","2","Left","Inverted",33,"Left",3.5176026,0,0,"B13"
"Gray","2","Left","Inverted",29,"Left",4.5917797,0,0,"B09"
"Gray","2","Left","Upright",10,"Right",6.6700136,0,0,"A10"
"Gray","2","Left","Upright",16,"Right",8.0787987,0,0,"A16"
"Gray","2","Left","Inverted",22,"Left",15,1,NA,"B02"
"Gray","2","Left","Upright",12,"Left",4.0320777,0,0,"A12"
"Gray","2","Left","Upright",3,"Left",4.3096079,0,0,"A03"
"Gray","2","Left","Upright",15,"Left",8.3571656,0,0,"A15"
"Gray","2","Left","Upright",11,"Right",2.7641218,0,0,"A11"
"Gray","2","Left","Upright",10,"Left",4.7455703,0,0,"A10"
"Gray","2","Left","Inverted",35,"Right",5.2994003,0,0,"B15"
"Gray","2","Left","Inverted",24,"Left",4.2793401,0,0,"B04"
"Gray","2","Left","Inverted",26,"Right",3.8986004,0,0,"B06"
"Gray","2","Left","Inverted",21,"Left",3.7619522,0,0,"B01"
"Gray","2","Left","Upright",1,"Right",3.3478326,0,0,"A01"
"Gray","2","Left","Upright",20,"Left",4.9127809,0,0,"A20"
"Gray","2","Left","Upright",6,"Right",5.8993694,0,0,"A06"
"Gray","2","Left","Upright",3,"Right",3.3888916,0,0,"A03"
"Gray","2","Left","Upright",12,"Right",2.4144845,0,0,"A12"
"Gray","2","Left","Upright",5,"Left",5.4722869,0,0,"A05"
"Gray","2","Left","Inverted",32,"Left",6.4323089,0,0,"B12"
"Gray","2","Left","Inverted",23,"Right",3.4275383,0,0,"B03"
"Gray","2","Left","Inverted",34,"Left",3.3790752,0,0,"B14"
"Gray","2","Left","Upright",19,"Right",6.4712579,0,0,"A19"
"Gray","2","Left","Inverted",37,"Right",3.1581426,0,0,"B17"
"Gray","2","Left","Upright",15,"Right",7.3864411,0,0,"A15"
"Gray","2","Left","Inverted",22,"Right",5.5762242,0,0,"B02"
"Gray","2","Left","Upright",6,"Left",15,1,NA,"A06"
"Gray","2","Left","Upright",19,"Left",4.8372517,0,0,"A19"
"Gray","2","Left","Inverted",38,"Right",5.2308926,0,0,"B18"
"Gray","2","Left","Upright",14,"Right",5.1653828,0,0,"A14"
"Gray","2","Left","Upright",8,"Left",3.4642444,0,0,"A08"
"Gray","2","Left","Inverted",40,"Right",4.0348918,0,0,"B20"
"Gray","2","Left","Upright",16,"Left",4.1486604,0,0,"A16"
"Gray","2","Left","Inverted",26,"Left",5.261995,0,0,"B06"
"Gray","2","Left","Upright",7,"Right",3.8779953,0,0,"A07"
"Gray","2","Left","Upright",4,"Left",4.0365342,0,0,"A04"
"Gray","2","Left","Upright",18,"Left",4.4619189,0,0,"A18"
"Gray","2","Left","Inverted",39,"Left",4.4906886,0,0,"B19"
"Gray","2","Left","Upright",18,"Right",3.2465764,0,0,"A18"
"Gray","2","Left","Upright",8,"Right",3.2167574,0,0,"A08"
"Gray","2","Left","Inverted",21,"Right",3.4586951,0,0,"B01"
"Gray","2","Left","Inverted",40,"Left",2.8780736,0,0,"B20"
"Gray","2","Left","Inverted",24,"Right",3.037021,0,0,"B04"
"Gray","2","Left","Upright",9,"Left",4.142075,0,0,"A09"
"Gray","2","Left","Inverted",30,"Left",3.0683757,0,0,"B10"
"Gray","2","Left","Inverted",28,"Right",4.3803562,0,0,"B08"
"Gray","2","Left","Inverted",23,"Left",3.6359378,0,0,"B03"
"Gray","2","Left","Upright",2,"Right",3.0743283,0,0,"A02"
"Gray","2","Left","Inverted",25,"Right",3.976242,0,0,"B05"
"Gray","2","Left","Upright",11,"Left",3.0450755,0,0,"A11"
"Gray","2","Left","Inverted",31,"Right",2.7305531,0,0,"B11"
"Gray","2","Left","Inverted",31,"Left",3.1828217,0,0,"B11"
"Gray","2","Left","Inverted",36,"Left",2.5557665,0,0,"B16"
"Gray","2","Left","Inverted",39,"Right",2.9861958,0,0,"B19"
"Gray","2","Left","Upright",9,"Right",3.1590829,0,0,"A09"
"Gray","2","Left","Inverted",38,"Left",4.6242217,0,0,"B18"
"Gray","2","Left","Upright",2,"Left",3.4520362,0,0,"A02"
"Gray","2","Left","Inverted",34,"Right",2.5031391,0,0,"B14"
"Gray","2","Left","Upright",17,"Right",2.4919252,0,0,"A17"
"Gray","2","Left","Inverted",29,"Right",2.2093383,0,0,"B09"
"Gray","2","Left","Inverted",37,"Left",3.8839979,0,0,"B17"
"Gray","2","Left","Upright",7,"Left",2.9576857,1,NA,"A07"
"Gray","2","Left","Inverted",33,"Right",2.3426529,0,0,"B13"
"Gray","2","Left","Inverted",27,"Right",2.9241548,0,0,"B07"
"Gray","3","Right","Upright",1,"Left",3.3956655,0,0,"A01"
"Gray","3","Right","Upright",7,"Left",4.7562704,0,0,"A07"
"Gray","3","Right","Upright",15,"Right",3.372824,0,0,"A15"
"Gray","3","Right","Inverted",40,"Right",2.5891659,0,0,"B20"
"Gray","3","Right","Upright",19,"Right",2.2054992,0,0,"A19"
"Gray","3","Right","Inverted",25,"Left",3.1254181,0,0,"B05"
"Gray","3","Right","Inverted",38,"Left",5.6594237,0,0,"B18"
"Gray","3","Right","Inverted",34,"Right",3.4619842,0,0,"B14"
"Gray","3","Right","Inverted",30,"Left",10.9910822,0,1,"B10"
"Gray","3","Right","Inverted",27,"Left",8.4338944,0,0,"B07"
"Gray","3","Right","Upright",4,"Right",3.8073639,0,0,"A04"
"Gray","3","Right","Inverted",37,"Left",1.7398395,0,0,"B17"
"Gray","3","Right","Upright",12,"Left",3.0302098,0,0,"A12"
"Gray","3","Right","Inverted",22,"Right",2.6242821,0,0,"B02"
"Gray","3","Right","Upright",5,"Right",2.2594241,0,0,"A05"
"Gray","3","Right","Inverted",38,"Right",3.0945728,0,0,"B18"
"Gray","3","Right","Inverted",33,"Right",2.6778743,0,0,"B13"
"Gray","3","Right","Upright",1,"Right",2.682913,0,0,"A01"
"Gray","3","Right","Upright",18,"Left",4.3569654,0,0,"A18"
"Gray","3","Right","Upright",18,"Right",1.8920722,0,0,"A18"
"Gray","3","Right","Inverted",39,"Left",7.0715767,0,0,"B19"
"Gray","3","Right","Inverted",35,"Right",2.1119037,0,0,"B15"
"Gray","3","Right","Upright",16,"Left",3.6910119,0,0,"A16"
"Gray","3","Right","Upright",17,"Right",1.3481313,0,0,"A17"
"Gray","3","Right","Inverted",21,"Right",1.5471977,0,0,"B01"
"Gray","3","Right","Inverted",21,"Left",4.3780572,0,0,"B01"
"Gray","3","Right","Inverted",23,"Right",3.706915,0,0,"B03"
"Gray","3","Right","Upright",13,"Right",1.9952942,0,0,"A13"
"Gray","3","Right","Inverted",32,"Left",3.9213515,0,0,"B12"
"Gray","3","Right","Upright",13,"Left",3.2873206,1,NA,"A13"
"Gray","3","Right","Inverted",24,"Left",1.8791426,0,0,"B04"
"Gray","3","Right","Upright",20,"Right",1.4891838,0,0,"A20"
"Gray","3","Right","Inverted",40,"Left",2.7629456,0,0,"B20"
"Gray","3","Right","Upright",20,"Left",3.7701776,0,0,"A20"
"Gray","3","Right","Upright",14,"Left",3.1499336,0,0,"A14"
"Gray","3","Right","Upright",10,"Right",2.9629673,0,0,"A10"
"Gray","3","Right","Upright",9,"Left",1.3000886,0,0,"A09"
"Gray","3","Right","Upright",17,"Left",3.4751312,0,0,"A17"
"Gray","3","Right","Inverted",33,"Left",2.4460112,0,0,"B13"
"Gray","3","Right","Upright",10,"Left",4.7206196,0,0,"A10"
"Gray","3","Right","Upright",11,"Right",2.2701,0,0,"A11"
"Gray","3","Right","Upright",19,"Left",4.0544808,0,0,"A19"
"Gray","3","Right","Inverted",32,"Right",5.0620763,0,0,"B12"
"Gray","3","Right","Inverted",35,"Left",4.7461014,0,0,"B15"
"Gray","3","Right","Upright",15,"Left",4.9456819,0,0,"A15"
"Gray","3","Right","Inverted",36,"Right",3.9553106,0,0,"B16"
"Gray","3","Right","Inverted",29,"Left",2.5713072,0,0,"B09"
"Gray","3","Right","Upright",6,"Left",7.4680576,0,0,"A06"
"Gray","3","Right","Upright",6,"Right",5.8782302,0,0,"A06"
"Gray","3","Right","Upright",2,"Right",4.5688318,0,0,"A02"
"Gray","3","Right","Upright",8,"Left",3.9246531,0,0,"A08"
"Gray","3","Right","Inverted",24,"Right",3.6381058,0,0,"B04"
"Gray","3","Right","Upright",8,"Right",3.3700205,0,0,"A08"
"Gray","3","Right","Inverted",31,"Left",4.8509942,0,0,"B11"
"Gray","3","Right","Upright",4,"Left",4.6752954,0,0,"A04"
"Gray","3","Right","Inverted",27,"Right",3.7515714,0,0,"B07"
"Gray","3","Right","Inverted",26,"Left",7.2007754,0,0,"B06"
"Gray","3","Right","Upright",9,"Right",4.1428439,0,0,"A09"
"Gray","3","Right","Upright",16,"Right",4.5464084,0,0,"A16"
"Gray","3","Right","Inverted",28,"Left",3.0938733,0,0,"B08"
"Gray","3","Right","Inverted",22,"Left",4.7147677,0,0,"B02"
"Gray","3","Right","Inverted",30,"Right",2.573202,0,0,"B10"
"Gray","3","Right","Inverted",25,"Right",2.8451772,0,0,"B05"
"Gray","3","Right","Inverted",39,"Right",2.9178869,0,0,"B19"
"Gray","3","Right","Upright",2,"Left",3.0885314,0,0,"A02"
"Gray","3","Right","Upright",3,"Left",4.0440566,0,0,"A03"
"Gray","3","Right","Inverted",23,"Left",4.0108151,0,0,"B03"
"Gray","3","Right","Upright",5,"Left",7.6253096,0,0,"A05"
"Gray","3","Right","Upright",3,"Right",3.3439675,0,0,"A03"
"Gray","3","Right","Inverted",29,"Right",4.5056863,0,0,"B09"
"Gray","3","Right","Inverted",28,"Right",3.1001194,0,0,"B08"
"Gray","3","Right","Inverted",34,"Left",1.8638981,0,0,"B14"
"Gray","3","Right","Inverted",37,"Right",2.0649516,0,0,"B17"
"Gray","3","Right","Upright",12,"Right",1.9850198,0,0,"A12"
"Gray","3","Right","Upright",14,"Right",1.6103714,0,0,"A14"
"Gray","3","Right","Inverted",31,"Right",2.8917222,0,0,"B11"
"Gray","3","Right","Inverted",36,"Left",3.9748937,0,0,"B16"
"Gray","3","Right","Inverted",26,"Right",3.2925321,0,0,"B06"
"Gray","3","Right","Upright",7,"Right",5.5732475,0,0,"A07"
"Gray","3","Right","Upright",11,"Left",2.6580725,0,0,"A11"
"Gray","4","Left","Inverted",25,"Left",5.3043415,0,0,"B05"
"Gray","4","Left","Inverted",34,"Left",2.942278,0,0,"B14"
"Gray","4","Left","Upright",4,"Left",3.006954,0,0,"A04"
"Gray","4","Left","Upright",7,"Right",3.5360913,0,0,"A07"
"Gray","4","Left","Inverted",21,"Left",5.2323166,0,0,"B01"
"Gray","4","Left","Inverted",24,"Right",4.5416579,0,0,"B04"
"Gray","4","Left","Upright",9,"Right",3.7063567,0,0,"A09"
"Gray","4","Left","Inverted",27,"Left",4.7896436,0,0,"B07"
"Gray","4","Left","Upright",19,"Right",2.3366481,0,0,"A19"
"Gray","4","Left","Inverted",22,"Left",5.2801833,0,0,"B02"
"Gray","4","Left","Inverted",22,"Right",3.8130719,0,0,"B02"
"Gray","4","Left","Upright",20,"Left",3.4035218,0,0,"A20"
"Gray","4","Left","Inverted",31,"Left",2.4237071,0,0,"B11"
"Gray","4","Left","Upright",12,"Right",2.2138276,0,0,"A12"
"Gray","4","Left","Inverted",32,"Left",3.5487865,0,0,"B12"
"Gray","4","Left","Upright",11,"Left",2.5099762,0,0,"A11"
"Gray","4","Left","Upright",9,"Left",2.5069172,0,0,"A09"
"Gray","4","Left","Inverted",33,"Left",2.9090443,0,0,"B13"
"Gray","4","Left","Upright",10,"Left",2.7033589,0,0,"A10"
"Gray","4","Left","Upright",1,"Right",1.1892438,0,0,"A01"
"Gray","4","Left","Upright",15,"Left",2.7885595,0,0,"A15"
"Gray","4","Left","Inverted",33,"Right",3.6633552,0,0,"B13"
"Gray","4","Left","Inverted",40,"Left",1.4011085,0,0,"B20"
"Gray","4","Left","Upright",5,"Left",2.3934266,0,0,"A05"
"Gray","4","Left","Upright",19,"Left",3.3388966,0,0,"A19"
"Gray","4","Left","Inverted",40,"Right",2.5617999,0,0,"B20"
"Gray","4","Left","Upright",17,"Right",3.0662929,0,0,"A17"
"Gray","4","Left","Upright",18,"Right",4.1623723,0,0,"A18"
"Gray","4","Left","Upright",1,"Left",1.8788595,0,0,"A01"
"Gray","4","Left","Inverted",37,"Left",2.9384341,0,0,"B17"
"Gray","4","Left","Inverted",36,"Right",2.8017934,0,0,"B16"
"Gray","4","Left","Inverted",24,"Left",2.8510045,0,0,"B04"
"Gray","4","Left","Inverted",25,"Right",3.0014461,0,0,"B05"
"Gray","4","Left","Upright",7,"Left",4.6774312,0,0,"A07"
"Gray","4","Left","Inverted",32,"Right",4.4847886,0,0,"B12"
"Gray","4","Left","Upright",15,"Right",2.9667628,0,0,"A15"
"Gray","4","Left","Upright",18,"Left",2.9308843,0,0,"A18"
"Gray","4","Left","Inverted",26,"Right",10.2892239,0,1,"B06"
"Gray","4","Left","Upright",13,"Left",1.9751106,0,0,"A13"
"Gray","4","Left","Inverted",28,"Right",6.3395496,0,0,"B08"
"Gray","4","Left","Upright",2,"Left",3.8893756,0,0,"A02"
"Gray","4","Left","Inverted",35,"Right",4.3949547,0,0,"B15"
"Gray","4","Left","Upright",17,"Left",2.9312173,0,0,"A17"
"Gray","4","Left","Inverted",38,"Left",3.8739644,0,0,"B18"
"Gray","4","Left","Upright",11,"Right",2.8003934,0,0,"A11"
"Gray","4","Left","Upright",20,"Right",1.8637376,0,0,"A20"
"Gray","4","Left","Inverted",35,"Left",3.3360873,0,0,"B15"
"Gray","4","Left","Inverted",36,"Left",5.0630713,0,0,"B16"
"Gray","4","Left","Inverted",29,"Right",2.9437762,0,0,"B09"
"Gray","4","Left","Inverted",29,"Left",2.3609509,0,0,"B09"
"Gray","4","Left","Upright",3,"Right",1.688788,0,0,"A03"
"Gray","4","Left","Upright",14,"Left",1.8494436,0,0,"A14"
"Gray","4","Left","Upright",6,"Right",4.1648326,0,0,"A06"
"Gray","4","Left","Upright",13,"Right",2.242888,0,0,"A13"
"Gray","4","Left","Upright",2,"Right",2.8000645,0,0,"A02"
"Gray","4","Left","Inverted",30,"Left",3.5953734,0,0,"B10"
"Gray","4","Left","Inverted",30,"Right",3.2251777,0,0,"B10"
"Gray","4","Left","Inverted",28,"Left",4.1517936,0,0,"B08"
"Gray","4","Left","Upright",8,"Right",3.8228753,0,0,"A08"
"Gray","4","Left","Upright",14,"Right",2.1711278,0,0,"A14"
"Gray","4","Left","Inverted",39,"Left",2.1644922,0,0,"B19"
"Gray","4","Left","Inverted",23,"Right",2.6188961,0,0,"B03"
"Gray","4","Left","Upright",6,"Left",4.9843384,0,0,"A06"
"Gray","4","Left","Inverted",23,"Left",3.0765109,0,0,"B03"
"Gray","4","Left","Inverted",38,"Right",3.1630285,0,0,"B18"
"Gray","4","Left","Inverted",26,"Left",8.8159558,0,1,"B06"
"Gray","4","Left","Upright",4,"Right",3.5331418,0,0,"A04"
"Gray","4","Left","Inverted",39,"Right",6.6640585,0,0,"B19"
"Gray","4","Left","Upright",16,"Left",2.5566588,0,0,"A16"
"Gray","4","Left","Inverted",31,"Right",2.8836299,0,0,"B11"
"Gray","4","Left","Upright",3,"Left",1.4006966,0,0,"A03"
"Gray","4","Left","Inverted",27,"Right",4.3921277,0,0,"B07"
"Gray","4","Left","Upright",5,"Right",3.8375533,0,0,"A05"
"Gray","4","Left","Upright",10,"Right",2.4028406,0,0,"A10"
"Gray","4","Left","Upright",12,"Left",4.8418969,0,0,"A12"
"Gray","4","Left","Inverted",21,"Right",3.2221426,0,0,"B01"
"Gray","4","Left","Inverted",34,"Right",2.7318458,0,0,"B14"
"Gray","4","Left","Upright",16,"Right",1.9751539,0,0,"A16"
"Gray","4","Left","Inverted",37,"Right",3.1528799,0,0,"B17"
"Gray","4","Left","Upright",8,"Left",5.3850915,0,0,"A08"
"Gray","5","Right","Upright",1,"Right",3.1883218,0,0,"A01"
"Gray","5","Right","Inverted",26,"Left",15,1,NA,"B06"
"Gray","5","Right","Inverted",32,"Left",6.2965437,0,0,"B12"
"Gray","5","Right","Upright",14,"Left",3.43584,0,0,"A14"
"Gray","5","Right","Inverted",23,"Right",4.7676349,0,0,"B03"
"Gray","5","Right","Inverted",40,"Left",5.2056647,0,0,"B20"
"Gray","5","Right","Inverted",35,"Left",4.7377868,0,0,"B15"
"Gray","5","Right","Upright",15,"Right",3.6105206,0,0,"A15"
"Gray","5","Right","Inverted",24,"Left",4.5486532,0,0,"B04"
"Gray","5","Right","Upright",10,"Right",4.210517,0,0,"A10"
"Gray","5","Right","Inverted",38,"Right",8.9390051,0,0,"B18"
"Gray","5","Right","Inverted",28,"Left",5.1189984,0,0,"B08"
"Gray","5","Right","Inverted",37,"Left",3.2008067,0,0,"B17"
"Gray","5","Right","Upright",5,"Right",5.0347683,0,0,"A05"
"Gray","5","Right","Inverted",38,"Left",5.3735849,0,0,"B18"
"Gray","5","Right","Upright",12,"Right",4.1927446,0,0,"A12"
"Gray","5","Right","Upright",20,"Right",3.7151398,0,0,"A20"
"Gray","5","Right","Inverted",31,"Left",3.8226423,0,0,"B11"
"Gray","5","Right","Inverted",32,"Right",5.128224,0,0,"B12"
"Gray","5","Right","Upright",2,"Left",5.7341956,0,0,"A02"
"Gray","5","Right","Upright",13,"Left",3.1815956,0,0,"A13"
"Gray","5","Right","Inverted",36,"Right",6.2545301,0,0,"B16"
"Gray","5","Right","Inverted",30,"Right",5.6106013,0,0,"B10"
"Gray","5","Right","Upright",14,"Right",3.8246204,0,0,"A14"
"Gray","5","Right","Inverted",29,"Right",4.0013798,0,0,"B09"
"Gray","5","Right","Upright",17,"Right",3.1944333,0,0,"A17"
"Gray","5","Right","Upright",11,"Right",2.5858401,0,0,"A11"
"Gray","5","Right","Inverted",39,"Left",5.9170849,0,0,"B19"
"Gray","5","Right","Upright",10,"Left",2.9750189,0,0,"A10"
"Gray","5","Right","Upright",6,"Right",4.2977462,0,0,"A06"
"Gray","5","Right","Upright",3,"Right",2.9119731,0,0,"A03"
"Gray","5","Right","Inverted",39,"Right",5.6556042,0,0,"B19"
"Gray","5","Right","Upright",20,"Left",3.1981399,0,0,"A20"
"Gray","5","Right","Upright",2,"Right",3.7354338,0,0,"A02"
"Gray","5","Right","Inverted",21,"Left",4.6921766,0,0,"B01"
"Gray","5","Right","Upright",8,"Right",3.7497856,0,0,"A08"
"Gray","5","Right","Inverted",25,"Left",4.7128746,0,0,"B05"
"Gray","5","Right","Inverted",27,"Right",7.6625851,0,0,"B07"
"Gray","5","Right","Upright",19,"Right",3.0678016,0,0,"A19"
"Gray","5","Right","Inverted",21,"Right",4.0660822,0,0,"B01"
"Gray","5","Right","Upright",17,"Left",3.3428226,0,0,"A17"
"Gray","5","Right","Upright",6,"Left",14.2568654,0,1,"A06"
"Gray","5","Right","Inverted",30,"Left",4.5604947,0,0,"B10"
"Gray","5","Right","Upright",11,"Left",2.959824,0,0,"A11"
"Gray","5","Right","Upright",13,"Right",2.7961331,0,0,"A13"
"Gray","5","Right","Upright",1,"Left",3.8259513,0,0,"A01"
"Gray","5","Right","Inverted",25,"Right",4.2408133,0,0,"B05"
"Gray","5","Right","Upright",3,"Left",3.857977,0,0,"A03"
"Gray","5","Right","Inverted",33,"Right",3.5506102,0,0,"B13"
"Gray","5","Right","Inverted",24,"Right",2.7452708,0,0,"B04"
"Gray","5","Right","Inverted",26,"Right",15,1,NA,"B06"
"Gray","5","Right","Inverted",34,"Left",4.0968869,0,0,"B14"
"Gray","5","Right","Upright",4,"Right",3.8701828,0,0,"A04"
"Gray","5","Right","Upright",16,"Left",3.720123,0,0,"A16"
"Gray","5","Right","Inverted",23,"Left",4.8883063,0,0,"B03"
